distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
1.740184971,0.649695052,2.513102133,0,0,0,1,0
55.26993842,0.527948033,1.560798778,1,0,0,0,0
1.329345102,0.71248054,1.979361737,0,1,0,0,0
8.858792164,36.57544118,0.333874815,1,0,0,1,0
7.763174763,2.84873176,5.943508052,1,1,0,1,1
2.833354402,21.5869072,1.096185572,1,0,0,1,0
60.47553382,38.20546065,4.611395145,1,0,0,0,0
7.298717437,1.503500524,0.697474325,1,1,0,1,0
4.711875894,0.475316115,1.47200448,1,1,0,1,0
13.64104441,67.01615391,9.03433879,1,0,0,1,1
1.292975168,1.387676219,2.551099933,0,0,0,0,0
11.80168078,13.11276776,7.25600482,1,0,0,1,1
31.15666749,2.111136032,1.52877512,1,1,0,1,0
756.7876563,1.627179657,0.513450334,1,0,0,1,1
21.3165661,5.442551138,0.244673255,1,1,0,1,0
7.51232527,1.365749936,5.553086767,1,0,0,1,1
6.817195824,0.371160647,1.548657433,1,0,0,0,0
8.879876495,0.452256107,3.43161815,1,1,0,0,0
1.199695989,3.908812628,0.224908587,0,0,0,0,0
16.32105259,0.50576345,2.758779019,1,0,0,1,0
118.6219904,0.034191623,1.583259724,1,0,0,0,0
1.105184825,1.915381488,1.746365178,0,0,0,1,0
58.06316528,0.091255052,0.941480076,1,1,0,1,0
59.208223,1.156785246,1.866814796,1,0,0,0,0
6.141503187,0.030223204,0.406066676,1,1,0,1,0
7.928536104,2.699821239,0.408292007,1,1,0,1,0
6.531167389,3.994730789,0.311539683,1,0,0,1,0
0.800008256,0.486134219,0.750555682,0,1,0,0,0
3.555071947,6.029167147,14.55275935,1,0,0,1,1
10.76378741,0.643405946,0.557153855,1,1,0,1,0
16.20683713,0.040848019,0.945544826,1,0,0,0,0
11.35710111,0.504811487,2.771312406,1,1,0,0,0
4.228662042,0.044763027,3.365067569,1,0,0,1,0
9.846344147,0.231580119,0.38828372,1,0,0,1,0
140.6652384,0.10863049,1.244678667,1,0,0,1,1
55.75055358,3.228645559,0.90808748,1,0,0,0,0
3.986919761,0.305115326,1.249061633,1,1,0,1,0
48.58678898,3.37757966,7.370643009,1,0,0,0,0
14.2068007,0.25989614,0.883627027,1,1,0,1,0
3.496939248,0.253267219,1.046917177,1,0,0,1,0
13.73781575,1.233093806,0.478367369,1,1,0,0,0
38.61781016,0.084010059,0.966233983,1,0,0,0,0
4.014556228,0.016697933,4.271314193,1,0,0,1,1
18.78152498,0.121090213,0.385850783,1,0,0,0,0
18.33863564,1.409158333,0.639190308,1,0,0,1,0
34.11000242,0.277312394,13.62504507,1,0,0,0,0
4.52095173,2.760276007,1.13239161,1,1,0,0,0
4.608207687,718.7125375,0.126566986,1,0,0,1,1
1.211099852,0.213990956,0.765086872,0,1,0,0,0
2.49223823,0.144570072,6.364828148,1,0,0,1,1
18.50460158,0.234333216,0.307065062,1,0,0,1,0
2.444682965,3.014655027,0.894565653,1,1,0,0,0
37.48436685,2.376376989,1.326513987,1,0,0,1,0
6.403657629,2.72643427,3.122808511,1,0,0,0,0
18.99619228,15.55941736,0.29808857,1,1,0,0,0
81.97497838,4.171285046,0.198046,1,0,0,1,0
6.123047455,27.3736824,0.666781121,1,1,0,1,0
5.186828771,3.900135754,3.003880126,1,0,0,0,0
4.676227772,3.182991697,0.538730077,1,0,0,1,0
6.452974509,0.340102624,1.652641762,1,0,0,1,0
0.236456836,13.48420597,1.285261007,0,0,0,0,0
5.474315537,0.008264062,2.817671055,1,0,0,0,0
19.96344647,2.196891847,0.592068751,1,1,0,0,0
1.045800395,1.455073079,0.250985676,0,0,0,0,0
5.308189588,2.375543609,4.186575538,1,1,0,0,0
14.65486596,0.09467987,5.513884048,1,0,0,1,1
26.0698941,0.201839583,7.300645231,1,1,0,0,0
4.969055433,0.816668394,1.397662214,1,0,0,0,0
0.780541822,2.548703255,0.538035004,0,1,0,1,0
4.479682553,0.181909423,2.545796054,1,1,0,1,0
9.217941836,4.702374248,2.013861641,1,1,0,0,0
187.1452392,0.248030892,0.619537327,1,1,0,0,0
14.77692543,8.285028847,2.032175483,1,0,0,1,0
20.93593909,0.051166669,0.244395419,1,1,0,1,0
9.093186781,0.261023104,1.432649105,1,1,0,1,0
15.96555217,0.476298332,0.323897103,1,1,0,0,0
34.94156484,0.393970041,1.554658297,1,0,0,1,0
2.443539965,0.707230998,1.070790605,1,1,0,1,0
547.3633624,0.112067168,1.035251562,1,1,0,1,0
2.664992011,0.147423143,1.445460298,1,1,0,1,0
21.65944983,0.363364706,0.18609333,1,0,0,1,0
26.21715867,0.531847095,1.026677439,1,1,0,0,0
13.35882567,0.760038182,0.724967152,1,1,0,0,0
6.398932165,0.055762548,0.581570852,1,0,0,1,0
25.77206854,1.678652029,1.226993833,1,0,0,1,0
8.058573663,0.400422368,0.172028338,1,0,1,0,0
260.1548489,11.59643121,0.556470575,1,0,0,0,0
4.861367118,3.450288198,1.308135848,1,0,0,0,0
3.610588446,0.784578926,0.399979466,1,0,0,1,0
1.548225976,0.918405959,0.406151617,0,0,0,1,0
3.119920762,2.705863462,1.322379046,1,0,0,1,0
4.116670682,1.639408243,2.017758392,1,0,0,0,0
13.86486393,10.54181359,1.489706044,1,0,0,1,0
43.19544691,0.072514186,2.413246199,1,0,1,1,0
0.534575829,5.723765314,0.399015597,0,0,0,1,0
1.572564851,1.017922928,0.753383536,0,0,0,1,0
25.36922672,1.366806816,1.894559739,1,0,0,1,0
28.36513238,3.57433499,2.697324213,1,1,0,1,0
1.770680563,2.715674016,1.547543553,0,0,0,1,0
22.01183727,7.503235917,3.452548844,1,1,0,1,0
7.572403066,0.080191275,1.535617121,1,1,0,1,0
14.79608208,0.939241429,1.498162319,1,1,0,0,0
8.426341902,0.1783118,0.721914346,1,0,0,1,0
62.82192936,0.17777481,0.819068036,1,1,1,0,0
47.35121547,0.889888871,1.35376345,1,1,1,0,0
15.63314983,46.41106051,0.661086995,1,0,0,1,0
20.16329679,2.160044695,1.347332791,1,0,0,0,0
165.4298891,1.955360588,4.032820565,1,0,0,1,1
12.08670247,0.872970921,8.184619334,1,1,0,0,0
21.19177827,2.248327189,0.986126106,1,1,0,1,0
1.704531674,2.597526644,0.436940996,0,0,1,1,0
15.16784884,52.26685979,1.52573588,1,1,0,1,0
6.944254225,0.75509575,1.08307429,1,0,0,1,0
39.78269351,0.180611025,1.631257084,1,1,0,1,0
23.82104825,178.7296296,2.755867767,1,0,0,1,1
19.54809474,6.761359174,9.439204309,1,1,0,1,1
2.03340249,1.372817897,1.854512231,1,0,0,0,0
8.721020955,0.098741023,3.760343863,1,0,0,1,0
1.298540336,1.597483694,1.26101263,0,0,0,0,0
28.20067665,0.455336086,0.123937063,1,1,0,1,0
21.48714666,8.355654243,0.282438511,1,0,0,0,0
0.526732836,4.363422151,0.618794375,0,1,0,0,0
46.7409857,0.983914562,2.294312957,1,1,1,1,0
79.88042295,10.53216989,1.239528592,1,1,0,1,0
2.560559694,0.15583485,1.541740516,1,0,0,1,0
3.480399699,0.059746159,0.046506516,1,0,0,0,0
8.626743046,0.157912662,0.191133628,1,0,0,0,0
46.47390591,0.2375674,3.721426413,1,0,0,1,0
24.07252095,0.126124247,1.733503962,1,0,1,1,0
14.64172507,3.242032595,1.282639807,1,1,0,0,0
8.29451009,2.602827013,10.22855886,1,0,0,1,1
7.949403926,4.091029045,1.080332735,1,0,0,1,0
18.23546557,0.246177151,1.469977753,1,1,0,0,0
93.21717408,13.02959822,6.414470776,1,1,0,1,1
2.188679305,0.041930927,0.940561811,1,0,0,1,0
34.54896099,6.725798994,0.415574581,1,1,0,1,0
2.319257263,2.562481269,2.669942807,1,1,0,1,0
2.995450254,3.653302255,2.400005602,1,0,0,1,0
3.327806913,0.248560511,1.17012705,1,0,0,1,0
22.77646608,0.05129474,0.997455148,1,0,0,0,0
11.09470699,5.42486553,0.882085891,1,0,0,1,0
6.052246061,0.373671948,0.971602749,1,0,0,1,0
1.306405048,0.424129609,1.090675013,0,1,0,1,0
15.41162193,6.384100091,2.427397938,1,0,0,1,0
0.122193448,71.19618154,0.155434532,0,1,0,1,1
33.35921432,0.110591194,3.477078508,1,0,0,1,0
55.15252085,4.90190861,0.545586469,1,1,0,0,0
75.2635977,1.278463329,2.213992122,1,1,0,1,0
46.18526187,0.056425857,1.67813908,1,0,0,1,0
5.813641028,0.118860159,0.045775611,1,0,0,1,0
1.800455057,0.548886842,65.15087905,0,1,1,1,0
1.614423762,1.069005485,0.449034821,0,0,0,1,0
1.509583972,0.163532229,0.463434983,0,0,1,1,0
36.63753964,1.808730074,0.179702866,1,0,1,1,0
7.575187027,0.139536243,6.057317905,1,0,0,1,1
93.79572699,8.220915243,2.258057452,1,1,0,1,0
31.23358487,0.13476159,1.115378124,1,1,0,0,0
4.199504045,0.065217262,2.397105625,1,0,0,1,0
5.324674203,3.268327763,0.261174759,1,0,0,1,0
166.7268276,0.358917023,2.508711243,1,1,0,1,0
2.425720571,1.75577832,0.509409236,1,0,0,1,0
37.50807032,8.453825863,0.295459511,1,1,0,1,0
1.147266751,0.760288647,4.774082819,0,0,0,0,1
15.04828881,0.595480591,3.166505486,1,0,0,1,0
104.2210021,30.57637382,0.218310465,1,0,0,1,1
15.03468139,0.216340539,1.29141658,1,0,0,1,0
39.10900635,0.567821791,1.603899072,1,0,0,1,0
4.700445201,3.088574205,0.800075083,1,1,0,1,0
1.035653178,4.53865738,3.491780428,0,0,0,1,0
6.616592939,1.470761846,1.767689339,1,1,0,0,0
2.532422209,16.52977146,0.781606989,1,0,0,0,0
35.64170496,2.794353468,1.375000514,1,0,0,1,0
7.576907295,1.313701171,0.641922358,1,1,0,0,0
147.061754,5.221773588,3.530817718,1,1,0,1,0
68.72665173,0.663886171,1.182184575,1,0,0,1,0
3.063654732,8.979944231,0.888132748,1,1,0,0,0
7.533384498,1.55714598,0.130059541,1,0,0,0,0
122.1954158,0.1621783,0.292799445,1,0,0,1,1
9.156470489,0.05130652,2.182090104,1,1,0,1,0
13.63715136,6.116857977,0.242331222,1,1,0,1,0
13.53002518,0.212790129,0.37910949,1,0,0,1,0
43.73133173,0.158794751,6.659738234,1,0,0,0,0
12.72609183,56.40250362,2.036557221,1,1,0,1,0
0.389159403,0.495155257,0.513379904,0,0,0,0,0
1.705690954,0.107293944,1.153157108,0,1,0,0,0
7.969129669,0.215486267,0.346824959,1,0,0,1,0
5.438330959,1.072368029,0.587540394,1,1,0,1,0
2.047057801,0.063035266,2.146248736,1,1,0,1,0
4.075252323,0.328942193,0.791640851,1,0,0,1,0
3.627637814,4.917795791,0.466047351,1,1,0,0,0
5.236090377,0.085365179,0.329020421,1,1,0,0,0
5.061318044,22.68263419,1.713142088,1,0,0,1,0
10.43418667,1.028055397,0.223462266,1,0,0,0,0
52.86830857,1.734223556,0.963926112,1,0,0,0,0
28.99110569,12.65450105,1.118953594,1,0,0,1,0
3.037770864,0.049150888,0.299597611,1,0,0,1,0
15.22422528,17.15793456,0.559152955,1,0,0,1,0
15.74302844,1.838457765,1.74464508,1,0,1,1,0
8.749099259,0.536016624,2.595517148,1,0,0,1,0
6.33908312,5.061931475,0.300509474,1,0,0,1,0
4.456265604,1.504210524,0.286280838,1,0,0,1,0
20.57044034,1.506572344,1.894027396,1,1,0,0,0
18.4225718,0.006154516,0.201455347,1,0,0,0,0
15.44218933,0.049683241,2.297205503,1,0,0,0,0
6.735035842,0.031350406,0.961932574,1,0,0,1,0
10.45735928,0.317532099,16.40129763,1,1,0,1,1
7.850835557,0.733571353,2.280075546,1,0,0,1,0
1.824343532,0.187330987,0.627391111,0,0,0,1,0
29.75924736,0.128082301,0.293845128,1,0,0,1,0
24.59994038,0.628253989,1.704931976,1,0,0,1,0
24.19235271,0.196102892,1.206354518,1,0,0,1,0
1.416210188,0.004384424,0.834728781,0,0,0,0,0
11.29644553,1.004156211,2.527382475,1,0,0,0,0
5.77309241,4.893377405,0.7226406,1,0,0,0,0
0.70548742,2.937440086,0.29384113,0,0,0,0,0
12.78380225,0.286611798,0.813123189,1,0,0,0,0
39.55220103,0.054456601,1.752498369,1,0,0,1,0
13.61229872,0.186973047,0.258575572,1,0,0,1,0
173.9703659,0.491853743,0.723050201,1,0,0,1,1
5.149287662,4.540581669,1.565288806,1,1,0,0,0
9.827975198,0.048951175,0.440765062,1,0,0,1,0
12.42911314,3.295134294,0.452265049,1,0,0,0,0
2.586528045,0.232717577,0.184998868,1,0,0,1,0
7.645237432,2.878791773,1.059254877,1,1,0,0,0
3.970449366,2.09563636,1.203715387,1,1,0,1,0
18.83561962,0.398747494,0.683268508,1,0,1,1,0
8.5823407,0.234347957,1.243000111,1,1,0,1,0
0.195791048,1.636614749,1.788394825,0,0,0,1,0
43.5923341,6.852954544,1.544670086,1,0,0,1,0
5.976546072,4.587328932,4.04473365,1,0,0,1,1
11.54555628,2.722374062,1.753131555,1,1,0,1,0
2.800790903,4.291253309,0.590828861,1,1,0,0,0
7.232677237,0.720756976,4.354553019,1,1,0,0,0
200.2459554,0.356936832,0.42637712,1,1,0,1,0
33.72752319,0.201916756,2.903430763,1,0,0,0,0
0.845127266,0.055362423,7.558391701,0,1,0,1,1
6.729332277,1.595672671,1.92911723,1,0,0,1,0
8.335328599,0.027756095,3.422848024,1,0,0,1,0
1.782057558,0.308279483,0.502835453,0,0,0,1,0
2.071492549,0.396987732,1.013704149,1,1,0,0,0
0.430331481,0.106691336,0.429728961,0,1,0,1,0
3.870627038,0.543317137,1.734835458,1,0,0,0,0
8.432671349,0.52358903,6.304508712,1,1,0,1,1
23.43718277,3.876825319,3.810389717,1,1,0,1,0
4.882245886,0.758811081,3.780368592,1,0,0,1,0
4.588549882,0.818526328,0.82476031,1,1,0,0,0
10.0706157,1.449415791,2.467428945,1,1,0,1,0
3.930098324,0.586503386,0.156635239,1,0,0,1,0
1.740753537,0.061292902,0.817593273,0,1,0,0,0
134.5051948,0.181913643,1.042707869,1,0,0,1,1
35.54401913,2.290387209,1.902126818,1,0,0,1,0
5.630187547,4.996046613,1.606106764,1,0,0,1,0
64.12706402,0.540494143,0.18029977,1,0,0,1,0
5.393757818,0.088795822,2.3085521,1,1,0,1,0
7.564777072,5.242307007,0.177848968,1,0,0,0,0
4.63164982,0.518141312,0.618422521,1,0,0,1,0
8.942214936,1.704165126,0.307175295,1,1,0,0,0
2.053446241,0.315209746,0.51884147,1,1,0,0,0
5.752619302,0.254582092,0.87935,1,0,0,1,0
5.61616723,0.917362292,1.691592586,1,0,1,0,0
19.01104441,0.470579755,1.750904354,1,0,0,0,0
32.71585297,0.064486876,5.94518607,1,0,1,1,0
8.422974145,1.25759017,1.103171823,1,0,0,1,0
8.957728296,4.604860455,0.376264957,1,0,0,0,0
34.61473531,19.27159266,0.983220125,1,0,0,0,0
61.94117272,16.48176056,0.681899416,1,0,1,1,0
0.692656416,0.139673563,2.4468464,0,0,0,1,0
0.582306827,0.26750017,0.291598685,0,0,0,1,0
40.55364396,0.180336974,1.072925063,1,1,0,1,0
7.885263656,0.188733528,0.23014033,1,0,0,1,0
8.414827198,11.45703493,2.003735377,1,0,0,1,0
31.67373219,10.72622011,0.725781786,1,0,0,1,0
0.740640371,0.174444372,0.131670854,0,0,0,0,0
8.360434502,0.079591918,0.181680126,1,0,0,1,0
30.39985088,0.718246569,2.689714741,1,0,0,1,0
4.993445402,0.285248669,0.509372437,1,1,0,0,0
3.527022529,0.180124524,1.989919768,1,0,0,0,0
2.723170245,0.232206353,0.197353274,1,0,0,0,0
6.653570401,3.620610138,3.085539862,1,0,0,1,0
44.57103194,0.12593707,1.051430693,1,1,1,1,0
18.64988272,9.66732043,3.376836835,1,1,0,1,0
12.48616689,5.403529106,2.335862037,1,1,0,1,0
32.07819886,1.744227355,4.194306968,1,0,0,1,1
26.66163144,0.153913699,2.889782944,1,0,0,1,0
9.344130539,0.305765486,0.61080379,1,0,0,1,0
15.42329457,0.726521206,0.073372038,1,1,0,1,0
12.00664372,0.286800696,0.106828851,1,0,0,0,0
9.533822131,1.116431961,2.785266913,1,0,0,1,0
3.661719748,0.274801377,1.042953774,1,0,0,1,0
30.65828563,0.493922245,1.448330769,1,1,1,1,0
0.688770461,0.453031079,0.908123458,0,0,0,1,0
36.27028759,60.93021946,4.211509879,1,1,0,1,1
2.895226466,14.57361014,2.496843001,1,0,0,1,0
2.554440474,9.893236995,19.37175641,1,1,0,1,1
7.515496632,0.341752556,0.739536902,1,0,0,1,0
2.741029675,15.35351428,0.671227933,1,1,0,0,0
32.84802078,3.751206589,3.212681845,1,1,0,0,0
6.892293561,0.359644723,1.532908913,1,0,0,0,0
60.83005163,9.45673893,0.51732877,1,0,0,1,0
1.422227064,0.053918832,1.83830265,0,1,0,0,0
9.736603987,0.975826198,0.885610788,1,1,0,0,0
437.7841627,1.635783327,0.42161259,1,0,0,1,1
8.624671954,3.03185668,0.64260285,1,1,0,0,0
28.0306996,0.099296876,5.16250839,1,0,0,0,0
4.830340847,1.646932358,0.374604218,1,1,0,1,0
2.593280549,5.765076976,0.764756405,1,0,0,0,0
2.632149255,10.0896798,1.108355256,1,1,0,1,0
0.796659874,0.510319741,3.12877077,0,1,0,0,0
1.105834091,4.111612902,0.589032108,0,0,0,1,0
5.063022884,6.348840271,6.588736657,1,0,0,1,1
9.982167603,7.994493817,1.027765398,1,0,0,0,0
8.733948737,5.22786066,0.226445493,1,0,0,0,0
45.38532167,24.92424177,1.404343204,1,0,0,1,0
5.252691742,1.487720686,1.007685263,1,1,0,1,0
0.979546058,2.6029408,2.261006505,0,1,1,1,0
20.6373695,0.400820461,2.035380568,1,0,0,1,0
3.671276624,0.975879119,1.639657841,1,0,0,1,0
21.04613268,0.436332601,1.104281477,1,0,0,1,0
0.623784061,8.578869461,1.305469391,0,0,0,1,0
1.62470325,8.951155165,1.821955268,0,1,0,1,0
12.87788921,0.10467104,0.127539904,1,1,0,0,0
1.339853687,0.833963946,0.771289091,0,0,0,1,0
55.33556407,0.225701652,5.747831364,1,0,0,0,0
10.3404822,0.169422061,1.468828938,1,0,1,0,0
24.76874743,2.942508815,4.404778542,1,1,1,1,0
84.24163472,2.890923605,0.731219309,1,0,1,1,0
7.748167723,2.090612648,3.138042435,1,0,0,1,0
14.68559611,0.68289336,5.599463293,1,1,0,1,1
216.4499376,1.091888323,1.612379598,1,1,0,1,0
4.114783318,1.421198073,2.82747222,1,1,0,1,0
12.87178697,0.14044266,0.127104352,1,1,0,1,0
0.572217004,0.887455084,1.164599141,0,1,0,0,0
13.27227013,1.312276736,3.730938268,1,0,0,0,0
2.955246242,4.737410152,1.835600793,1,0,0,1,0
25.97321394,51.69668766,0.237846457,1,0,0,1,1
8.177444166,1.052036022,1.174685322,1,0,0,1,0
7.093430427,0.024819502,0.432148874,1,0,0,0,0
26.82879656,3.19496511,0.653305409,1,1,1,1,0
23.42583868,0.765645771,0.12185973,1,1,1,1,0
1.386938534,0.015003148,0.638532754,0,1,0,0,0
157.196,0.09988092,0.533272547,1,0,0,0,0
26.5355334,0.107376134,0.438212037,1,0,1,1,0
15.62286223,5.949102065,1.528756078,1,0,1,1,0
13.47331074,8.758193171,0.573271226,1,1,0,1,0
36.21700508,0.247718723,0.194006694,1,1,0,1,0
55.49512345,0.569527385,2.114116509,1,0,0,0,0
4.474097386,0.926314824,1.3488722,1,0,0,1,0
54.92875054,0.813479136,2.751221325,1,1,0,0,0
24.73619845,8.521613492,1.568741101,1,0,0,1,0
57.87750053,0.964318439,0.714402751,1,0,0,0,0
27.72520369,29.31354776,0.466359963,1,0,0,1,0
2.306214764,0.342669899,4.846421532,1,1,0,1,1
11.96358679,0.239620765,2.456487426,1,0,0,1,0
5.162750274,0.60207982,0.974892142,1,0,0,0,0
26.37903253,5.108760815,2.194901059,1,0,0,0,0
163.2969945,0.652335536,0.396173256,1,0,0,1,1
4.526923276,4.833072312,3.214879513,1,0,0,1,0
15.55711316,4.141985974,0.592396182,1,0,0,1,0
58.42097455,12.45680965,3.95909943,1,0,0,1,0
10.83633149,1.040514605,2.014223171,1,0,0,1,0
6.281904759,6.244892708,0.293892962,1,1,0,1,0
6.778245253,3.348561245,1.347985968,1,0,0,1,0
27.40708205,0.077700583,3.004510534,1,0,0,0,0
38.50586917,2.521653887,1.677187023,1,0,0,1,0
6.292479784,0.027674327,0.682238394,1,1,0,0,0
3.408748326,14.37880841,0.577815601,1,1,0,0,0
57.33335777,0.26519379,0.68509232,1,0,0,1,0
9.454914463,1.64909872,0.330318145,1,0,1,0,0
13.08949589,0.087277494,0.681480516,1,1,0,1,0
12.69929834,0.532645404,1.361116779,1,0,0,0,0
23.08999614,0.688604711,1.054961965,1,0,0,1,0
15.61229676,1.207964203,0.588264473,1,0,0,1,0
2.009663207,10.59406118,2.24550774,1,1,0,1,0
15.0382632,13.64381535,0.546202103,1,0,0,1,0
16.8213155,5.445116467,1.433553591,1,1,0,1,0
108.5485716,10.37428484,1.468632576,1,0,0,0,0
7.698689562,1.616791372,0.183618295,1,1,0,1,0
40.01723147,0.134559619,0.285923025,1,1,0,1,0
20.35936975,0.143502173,0.200785098,1,0,0,0,0
1.639796868,0.825909182,2.532282484,0,0,1,1,0
19.57627533,0.296428344,1.654650051,1,0,0,0,0
41.7183459,1.689542866,4.443594757,1,0,1,0,0
15.5835996,0.145827828,2.79952166,1,0,0,1,0
35.74208012,2.560223916,0.595490888,1,0,0,1,0
10.06535904,8.063294351,0.762328254,1,0,1,1,0
20.50206957,4.485963596,0.434307776,1,0,0,1,0
4.173204691,0.015319414,0.964166468,1,1,0,1,0
24.76065861,0.653964799,0.217278396,1,0,0,1,0
25.87241009,5.312578751,1.489916773,1,0,0,0,0
23.92948807,1.495176448,1.116794809,1,1,0,1,0
38.09603124,0.020067473,1.370813415,1,1,0,1,0
31.76929965,11.23632627,0.981614933,1,0,0,0,0
5.951193431,1.340591554,1.628492272,1,0,0,1,0
12.26660198,0.41841813,5.207580593,1,1,0,1,1
35.33611446,0.039080297,2.259646185,1,0,0,0,0
3.688565095,0.561573698,0.761848171,1,0,0,0,0
38.74420262,2.719096022,0.445434849,1,0,0,1,0
111.6605385,11.93624423,5.336680989,1,0,0,1,1
36.6116922,1.638488632,0.238889207,1,0,0,0,0
3.41096299,0.05253792,0.136468986,1,0,0,1,0
13.58420088,0.11174233,0.469729966,1,0,0,1,0
4.257824288,0.993334,1.079234131,1,1,0,1,0
9.531973378,8.60260232,0.860451999,1,1,0,1,0
14.55768738,61.3823838,0.168677251,1,0,0,1,1
1.822694909,0.423938359,1.567428965,0,0,0,0,0
6.542827512,0.347536094,0.359878759,1,1,0,0,0
2.491195173,0.214999971,0.776448833,1,1,0,1,0
18.46460927,3.089257694,1.384147441,1,1,0,1,0
14.53460195,8.134760392,0.298091842,1,0,1,1,0
23.29099269,61.57625075,3.566741242,1,0,0,0,0
29.1181987,0.20039903,3.454728986,1,0,0,1,0
3.838067794,0.05037825,1.572047794,1,0,0,1,0
17.93644313,1.504054923,4.765126398,1,0,0,1,1
25.28368801,2.174769502,1.132380648,1,0,0,1,0
28.74673139,4.575074042,0.238467759,1,1,0,0,0
10.41699405,3.33888385,0.437427434,1,0,1,1,0
7.498838712,2.568948785,1.098033287,1,0,0,1,0
1.45742048,31.52882814,1.662343558,0,0,0,1,0
40.36930202,8.487615535,0.548742145,1,1,0,0,0
35.71346918,0.363924968,3.285042132,1,0,0,0,0
0.631119213,0.287297235,0.237143308,0,0,0,0,0
15.42417649,9.409197245,3.419764731,1,0,0,0,0
111.4531168,0.825741469,1.713671206,1,0,0,0,0
0.896762747,0.670228578,0.180398126,0,1,0,0,0
6.545494893,6.787484375,2.205383781,1,1,0,1,0
15.0640389,0.145018583,0.903065021,1,0,0,1,0
6.058040789,0.097407976,0.791716085,1,0,0,0,0
14.83934418,2.897416906,0.826111014,1,0,0,0,0
1.392164045,10.1940008,2.86013093,0,0,1,0,0
21.46872699,0.434608484,3.765307914,1,0,0,0,0
1.197818567,0.626678799,0.211943891,0,0,0,1,0
6.63783254,0.175345149,0.59616975,1,1,0,0,0
26.88970002,1.23436001,0.673333221,1,1,0,0,0
23.09170341,0.722579707,0.40619684,1,1,0,1,0
2.319765459,7.056453131,0.775076482,1,0,0,1,0
1.305061948,0.877814901,0.126778042,0,0,1,1,0
2.978282356,1.422091947,0.314168829,1,0,0,1,0
10.37324248,10.09116673,0.123363463,1,1,0,1,0
13.81502568,0.609531877,0.541096281,1,0,0,1,0
12.93804321,0.291948694,0.260076549,1,1,0,1,0
54.11276692,0.752809484,0.327940294,1,1,0,0,0
3.367592739,0.56787179,0.933601803,1,0,0,0,0
13.75624865,0.073427861,1.675698097,1,1,0,0,0
628.6567962,3.681922158,1.112245255,1,1,0,0,0
23.65797319,9.292157954,0.508644089,1,0,0,1,0
6.527128919,62.54111242,2.124484631,1,0,1,1,0
11.52280294,0.066072885,1.88482199,1,1,0,0,0
3.692607077,0.811985877,2.922343958,1,0,0,1,0
0.78223357,20.27381186,1.816336081,0,0,0,1,0
12.03218071,0.069172931,0.428149862,1,0,0,1,0
75.92000818,0.006670935,0.688401547,1,0,0,1,0
20.6190716,4.084782449,1.824327058,1,0,0,1,0
3.494843626,3.147932925,0.942918458,1,0,0,0,0
5.267000976,0.831369493,0.325644474,1,0,0,0,0
23.09517058,0.162393655,1.353261255,1,0,0,0,0
13.65531308,2.248546484,1.451040873,1,0,0,0,0
2.439595908,18.57670438,2.726490967,1,0,0,1,0
6.121314049,2.495286353,0.466828232,1,0,0,1,0
7.884879749,2.158545595,0.728960785,1,1,0,0,0
3.677856781,0.976726013,0.717002537,1,0,0,1,0
33.75412491,2.293696731,0.418209328,1,1,0,1,0
1.632573192,13.4261964,2.67210025,0,0,0,1,0
251.194968,0.022115511,1.617381519,1,0,0,1,1
28.02850202,9.954581114,4.815059673,1,1,0,0,0
26.11170208,1.915567542,0.724421821,1,0,0,1,0
25.58201119,0.933293117,0.897262181,1,1,0,1,0
15.6554367,0.451487565,3.290480693,1,0,0,1,0
71.47722779,3.724643406,2.372811059,1,1,0,0,0
6.489553879,0.63705025,0.551447559,1,0,0,1,0
5.651667462,12.22392742,1.425656134,1,0,0,1,0
1.250042058,15.24581978,2.49240602,0,0,0,1,0
50.78446682,0.743248912,0.192551574,1,1,0,1,0
0.874837906,0.653662323,1.258571542,0,0,0,1,0
13.41993295,0.745028387,1.362876465,1,0,0,1,0
15.71830075,0.00556778,0.953651368,1,0,0,1,0
8.335393065,0.093188826,0.467394144,1,0,0,1,0
77.64890856,0.289580042,0.140683248,1,0,0,1,0
13.56676324,3.572810642,0.718942367,1,0,0,0,0
28.75236488,0.390715001,0.624154764,1,0,0,1,0
2.834623961,0.751000812,1.408135569,1,0,0,1,0
20.46231487,2.486546144,2.294764366,1,0,1,1,0
25.60496587,3.931490281,0.48885324,1,0,0,0,0
10.45905148,0.926380313,0.988697637,1,0,0,1,0
1.689672754,0.224044763,2.465010369,0,0,0,1,0
1.322753617,0.130197929,0.309925175,0,0,0,1,0
51.22880222,0.761452801,1.048935607,1,0,0,1,0
9.152980946,0.228836391,1.210423661,1,0,0,0,0
1.306015515,1.376455558,0.527901917,0,0,0,1,0
22.95412898,0.730978494,0.530835528,1,0,0,1,0
5.646948275,1.940397072,0.596039288,1,1,0,0,0
133.9521978,0.05370042,2.10418863,1,0,1,1,0
6.545784717,1.549473997,2.56774826,1,0,0,1,0
7.384044981,1.156630355,3.083631863,1,1,0,0,0
3.911791328,6.592131858,7.396063575,1,0,0,1,1
49.36162521,1.056478448,2.296095057,1,0,0,1,0
83.87056259,0.338059937,2.118873862,1,1,0,1,0
33.67403448,5.259445078,0.702015127,1,1,0,1,0
77.94927589,2.014120581,0.281428874,1,0,0,0,0
